categoria,objetivo,objetivo_nome,concept_id,fonte,indicador,sub_itens,descricao,escala,populacao,valor_normalizado,ano_fonte
Total,10,Competências em Governo Digital,igovsisp/G120GP,igovsisp,G120GP,total,Força de trabalho de TIC: Sistemas e Serviços Públicos Digitais,prop_0_100,orgaos_federais_sisp,75.64,2025
Total,10,Competências em Governo Digital,igovsisp/G121GP,igovsisp,G121GP,total,Força de trabalho de TIC: Dados e Informações,prop_0_100,orgaos_federais_sisp,58.12,2025
Total,10,Competências em Governo Digital,igovsisp/G122GP,igovsisp,G122GP,total,Força de trabalho de TIC: Privacidade e Segurança da Informação,prop_0_100,orgaos_federais_sisp,55.98,2025
Total,10,Competências em Governo Digital,igovsisp/G123GP,igovsisp,G123GP,total,Força de trabalho de TIC: Contratações de TI,prop_0_100,orgaos_federais_sisp,76.92,2025
Total,10,Competências em Governo Digital,igovsisp/G124GP,igovsisp,G124GP,total,Força de trabalho de TIC: Infraestrutura e Plataformas Digitais,prop_0_100,orgaos_federais_sisp,73.93,2025
Total,10,Competências em Governo Digital,igovsisp/G130GP,igovsisp,G130GP,total,% de titulares de funções de TI concursados,prop_0_100,orgaos_federais_sisp,91.03,2025
Total,10,Competências em Governo Digital,igovsisp/G131GP,igovsisp,G131GP,total,Define competências necessárias para pessoal de TI,prop_0_100,orgaos_federais_sisp,73.5,2025
Total,10,Competências em Governo Digital,igovsisp/G132GP,igovsisp,G132GP,total,Critérios para pedidos de capacitação,prop_0_100,orgaos_federais_sisp,71.37,2025
Total,10,Competências em Governo Digital,igovsisp/G133GP,igovsisp,G133GP,total,Plano de capacitação periódico,prop_0_100,orgaos_federais_sisp,73.5,2025
Total,10,Competências em Governo Digital,igovsisp/G134GP,igovsisp,G134GP,total,Executa plano de capacitação,prop_0_100,orgaos_federais_sisp,45.73,2025
Total,10,Competências em Governo Digital,igovsisp/G135GP,igovsisp,G135GP,total,Avalia execução do plano de capacitação,prop_0_100,orgaos_federais_sisp,36.75,2025
Total,10,Competências em Governo Digital,igovsisp/G136GP,igovsisp,G136GP,total,Incentivos para competências de TI,prop_0_100,orgaos_federais_sisp,45.3,2025
Total,10,Competências em Governo Digital,igovsisp/G137GP,igovsisp,G137GP,total,Capacitações em Gestão e Planejamento de TI,prop_0_100,orgaos_federais_sisp,49.15,2025
Total,10,Competências em Governo Digital,igovsisp/G138GP,igovsisp,G138GP,total,Capacitações em Sistemas e Serviços Públicos Digitais,prop_0_100,orgaos_federais_sisp,44.87,2025
Total,10,Competências em Governo Digital,igovsisp/G139GP,igovsisp,G139GP,total,Capacitações em Dados e Informações,prop_0_100,orgaos_federais_sisp,41.03,2025
Total,10,Competências em Governo Digital,igovsisp/G140GP,igovsisp,G140GP,total,Capacitações em Privacidade e Segurança da Informação,prop_0_100,orgaos_federais_sisp,55.98,2025
Total,10,Competências em Governo Digital,igovsisp/G141GP,igovsisp,G141GP,total,Capacitações em Contratações de TI,prop_0_100,orgaos_federais_sisp,58.55,2025
Total,10,Competências em Governo Digital,igovsisp/G142GP,igovsisp,G142GP,total,Capacitações em Infraestrutura e Plataformas Digitais,prop_0_100,orgaos_federais_sisp,49.57,2025
