nivel,unidade,unidade_nome,objetivo,objetivo_nome,ano_indice,sub_indice,indice_geral,n_objetivos_com_dados,posicao_no_objetivo
capital,2611606,Recife,3,Identificação Única,,100.0,91.47,7.0,1
capital,2611606,Recife,4,Segurança e LGPD,,80.0,91.47,7.0,10
capital,2611606,Recife,5,Dados e Interoperabilidade,,100.0,91.47,7.0,1
capital,2611606,Recife,6,Infraestrutura,,97.2,91.47,7.0,2
capital,2611606,Recife,9,Transparência e Participação,,77.78,91.47,7.0,8
capital,2704302,Maceió,1,Governança do Governo Digital,,100.0,68.98,7.0,1
capital,2704302,Maceió,2,Qualidade dos Serviços Digitais,,58.67,68.98,7.0,25
capital,2704302,Maceió,3,Identificação Única,,100.0,68.98,7.0,1
capital,2704302,Maceió,4,Segurança e LGPD,,60.0,68.98,7.0,16
capital,2704302,Maceió,5,Dados e Interoperabilidade,,0.0,68.98,7.0,20
capital,2704302,Maceió,6,Infraestrutura,,86.44,68.98,7.0,13
capital,2704302,Maceió,9,Transparência e Participação,,77.78,68.98,7.0,8
capital,2800308,Aracaju,1,Governança do Governo Digital,,100.0,80.74,7.0,1
capital,2800308,Aracaju,2,Qualidade dos Serviços Digitais,,73.33,80.74,7.0,22
capital,2800308,Aracaju,3,Identificação Única,,100.0,80.74,7.0,1
capital,2800308,Aracaju,4,Segurança e LGPD,,60.0,80.74,7.0,16
capital,2800308,Aracaju,5,Dados e Interoperabilidade,,100.0,80.74,7.0,1
capital,2800308,Aracaju,6,Infraestrutura,,87.4,80.74,7.0,8
capital,2800308,Aracaju,9,Transparência e Participação,,44.44,80.74,7.0,27
capital,2927408,Salvador,1,Governança do Governo Digital,,100.0,95.74,7.0,1
capital,2927408,Salvador,2,Qualidade dos Serviços Digitais,,96.0,95.74,7.0,3
capital,2927408,Salvador,3,Identificação Única,,100.0,95.74,7.0,1
capital,2927408,Salvador,4,Segurança e LGPD,,100.0,95.74,7.0,1
capital,2927408,Salvador,5,Dados e Interoperabilidade,,100.0,95.74,7.0,1
capital,2927408,Salvador,6,Infraestrutura,,96.42,95.74,7.0,5
capital,2927408,Salvador,9,Transparência e Participação,,77.78,95.74,7.0,8
capital,3106200,Belo Horizonte,1,Governança do Governo Digital,,100.0,96.46,7.0,1
capital,3106200,Belo Horizonte,2,Qualidade dos Serviços Digitais,,100.0,96.46,7.0,1
capital,3106200,Belo Horizonte,3,Identificação Única,,100.0,96.46,7.0,1
capital,3106200,Belo Horizonte,4,Segurança e LGPD,,100.0,96.46,7.0,1
capital,3106200,Belo Horizonte,5,Dados e Interoperabilidade,,100.0,96.46,7.0,1
capital,3106200,Belo Horizonte,6,Infraestrutura,,97.47,96.46,7.0,1
capital,3106200,Belo Horizonte,9,Transparência e Participação,,77.78,96.46,7.0,8
capital,3205309,Vitória,1,Governança do Governo Digital,,100.0,75.78,7.0,1
capital,3205309,Vitória,2,Qualidade dos Serviços Digitais,,83.33,75.78,7.0,12
capital,3205309,Vitória,3,Identificação Única,,0.0,75.78,7.0,25
capital,3205309,Vitória,4,Segurança e LGPD,,80.0,75.78,7.0,10
capital,3205309,Vitória,5,Dados e Interoperabilidade,,100.0,75.78,7.0,1
capital,3205309,Vitória,6,Infraestrutura,,78.23,75.78,7.0,16
capital,3205309,Vitória,9,Transparência e Participação,,88.89,75.78,7.0,1
capital,3304557,Rio de Janeiro,1,Governança do Governo Digital,,100.0,87.94,7.0,1
capital,3304557,Rio de Janeiro,2,Qualidade dos Serviços Digitais,,82.0,87.94,7.0,14
capital,3304557,Rio de Janeiro,3,Identificação Única,,100.0,87.94,7.0,1
capital,3304557,Rio de Janeiro,4,Segurança e LGPD,,80.0,87.94,7.0,10
capital,3304557,Rio de Janeiro,5,Dados e Interoperabilidade,,100.0,87.94,7.0,1
capital,3304557,Rio de Janeiro,6,Infraestrutura,,86.94,87.94,7.0,10
capital,3304557,Rio de Janeiro,9,Transparência e Participação,,66.67,87.94,7.0,18
capital,3550308,São Paulo,1,Governança do Governo Digital,,100.0,92.85,7.0,1
capital,3550308,São Paulo,2,Qualidade dos Serviços Digitais,,76.0,92.85,7.0,19
capital,3550308,São Paulo,3,Identificação Única,,100.0,92.85,7.0,1
capital,3550308,São Paulo,4,Segurança e LGPD,,100.0,92.85,7.0,1
capital,3550308,São Paulo,5,Dados e Interoperabilidade,,100.0,92.85,7.0,1
capital,3550308,São Paulo,6,Infraestrutura,,96.15,92.85,7.0,6
capital,3550308,São Paulo,9,Transparência e Participação,,77.78,92.85,7.0,8
capital,4106902,Curitiba,1,Governança do Governo Digital,,100.0,95.09,7.0,1
capital,4106902,Curitiba,2,Qualidade dos Serviços Digitais,,100.0,95.09,7.0,1
capital,4106902,Curitiba,3,Identificação Única,,100.0,95.09,7.0,1
capital,4106902,Curitiba,4,Segurança e LGPD,,100.0,95.09,7.0,1
capital,4106902,Curitiba,5,Dados e Interoperabilidade,,100.0,95.09,7.0,1
capital,4106902,Curitiba,6,Infraestrutura,,87.84,95.09,7.0,7
capital,4106902,Curitiba,9,Transparência e Participação,,77.78,95.09,7.0,8
capital,4205407,Florianópolis,1,Governança do Governo Digital,,100.0,71.91,7.0,1
capital,4205407,Florianópolis,2,Qualidade dos Serviços Digitais,,77.33,71.91,7.0,18
capital,4205407,Florianópolis,3,Identificação Única,,100.0,71.91,7.0,1
capital,4205407,Florianópolis,4,Segurança e LGPD,,80.0,71.91,7.0,10
capital,4205407,Florianópolis,5,Dados e Interoperabilidade,,0.0,71.91,7.0,20
capital,4205407,Florianópolis,6,Infraestrutura,,57.18,71.91,7.0,25
capital,4205407,Florianópolis,9,Transparência e Participação,,88.89,71.91,7.0,1
capital,4314902,Porto Alegre,1,Governança do Governo Digital,,100.0,79.47,7.0,1
capital,4314902,Porto Alegre,2,Qualidade dos Serviços Digitais,,92.0,79.47,7.0,7
capital,4314902,Porto Alegre,3,Identificação Única,,0.0,79.47,7.0,25
capital,4314902,Porto Alegre,4,Segurança e LGPD,,100.0,79.47,7.0,1
capital,4314902,Porto Alegre,5,Dados e Interoperabilidade,,100.0,79.47,7.0,1
capital,4314902,Porto Alegre,6,Infraestrutura,,86.54,79.47,7.0,12
capital,4314902,Porto Alegre,9,Transparência e Participação,,77.78,79.47,7.0,8
capital,5002704,Campo Grande,1,Governança do Governo Digital,,100.0,81.1,7.0,1
capital,5002704,Campo Grande,2,Qualidade dos Serviços Digitais,,74.0,81.1,7.0,21
capital,5002704,Campo Grande,3,Identificação Única,,100.0,81.1,7.0,1
capital,5002704,Campo Grande,4,Segurança e LGPD,,40.0,81.1,7.0,21
capital,5002704,Campo Grande,5,Dados e Interoperabilidade,,100.0,81.1,7.0,1
capital,5002704,Campo Grande,6,Infraestrutura,,87.03,81.1,7.0,9
capital,5002704,Campo Grande,9,Transparência e Participação,,66.67,81.1,7.0,18
capital,5103403,Cuiabá,1,Governança do Governo Digital,,100.0,86.37,7.0,1
capital,5103403,Cuiabá,2,Qualidade dos Serviços Digitais,,81.33,86.37,7.0,16
capital,5103403,Cuiabá,3,Identificação Única,,100.0,86.37,7.0,1
capital,5103403,Cuiabá,4,Segurança e LGPD,,80.0,86.37,7.0,10
capital,5103403,Cuiabá,5,Dados e Interoperabilidade,,100.0,86.37,7.0,1
capital,5103403,Cuiabá,6,Infraestrutura,,76.57,86.37,7.0,20
capital,5103403,Cuiabá,9,Transparência e Participação,,66.67,86.37,7.0,18
capital,5208707,Goiânia,1,Governança do Governo Digital,,100.0,78.49,7.0,1
capital,5208707,Goiânia,2,Qualidade dos Serviços Digitais,,63.33,78.49,7.0,24
capital,5208707,Goiânia,3,Identificação Única,,100.0,78.49,7.0,1
capital,5208707,Goiânia,4,Segurança e LGPD,,20.0,78.49,7.0,24
capital,5208707,Goiânia,5,Dados e Interoperabilidade,,100.0,78.49,7.0,1
capital,5208707,Goiânia,6,Infraestrutura,,77.2,78.49,7.0,18
capital,5208707,Goiânia,9,Transparência e Participação,,88.89,78.49,7.0,1
capital,5300108,Brasília,1,Governança do Governo Digital,,100.0,95.97,7.0,1
capital,5300108,Brasília,2,Qualidade dos Serviços Digitais,,96.0,95.97,7.0,3
capital,5300108,Brasília,3,Identificação Única,,100.0,95.97,7.0,1
capital,5300108,Brasília,4,Segurança e LGPD,,100.0,95.97,7.0,1
capital,5300108,Brasília,5,Dados e Interoperabilidade,,100.0,95.97,7.0,1
capital,5300108,Brasília,6,Infraestrutura,,86.93,95.97,7.0,11
capital,5300108,Brasília,9,Transparência e Participação,,88.89,95.97,7.0,1
municipio,1100122,Ji-Paraná,1,Governança do Governo Digital,,100.0,,,1
municipio,1100122,Ji-Paraná,2,Qualidade dos Serviços Digitais,,36.0,,,313
municipio,1100122,Ji-Paraná,3,Identificação Única,,0.0,,,260
municipio,1100122,Ji-Paraná,4,Segurança e LGPD,,20.0,,,190
municipio,1100122,Ji-Paraná,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1100122,Ji-Paraná,6,Infraestrutura,,47.35,,,289
municipio,1100122,Ji-Paraná,9,Transparência e Participação,,66.67,,,82
municipio,1100205,Porto Velho,1,Governança do Governo Digital,,100.0,,,1
municipio,1100205,Porto Velho,2,Qualidade dos Serviços Digitais,,67.33,,,214
municipio,1100205,Porto Velho,3,Identificação Única,,100.0,,,1
municipio,1100205,Porto Velho,4,Segurança e LGPD,,100.0,,,1
municipio,1100205,Porto Velho,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1100205,Porto Velho,6,Infraestrutura,,85.8,,,73
municipio,1100205,Porto Velho,9,Transparência e Participação,,88.89,,,3
municipio,1200401,Rio Branco,1,Governança do Governo Digital,,100.0,,,1
municipio,1200401,Rio Branco,2,Qualidade dos Serviços Digitais,,46.67,,,309
municipio,1200401,Rio Branco,3,Identificação Única,,0.0,,,260
municipio,1200401,Rio Branco,4,Segurança e LGPD,,20.0,,,190
municipio,1200401,Rio Branco,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1200401,Rio Branco,6,Infraestrutura,,85.16,,,75
municipio,1200401,Rio Branco,9,Transparência e Participação,,77.78,,,23
municipio,1301902,Itacoatiara,1,Governança do Governo Digital,,100.0,,,1
municipio,1301902,Itacoatiara,2,Qualidade dos Serviços Digitais,,36.67,,,312
municipio,1301902,Itacoatiara,3,Identificação Única,,0.0,,,260
municipio,1301902,Itacoatiara,4,Segurança e LGPD,,0.0,,,257
municipio,1301902,Itacoatiara,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1301902,Itacoatiara,6,Infraestrutura,,50.66,,,277
municipio,1301902,Itacoatiara,9,Transparência e Participação,,11.11,,,317
municipio,1302504,Manacapuru,1,Governança do Governo Digital,,100.0,,,1
municipio,1302504,Manacapuru,2,Qualidade dos Serviços Digitais,,31.33,,,315
municipio,1302504,Manacapuru,3,Identificação Única,,0.0,,,260
municipio,1302504,Manacapuru,4,Segurança e LGPD,,0.0,,,257
municipio,1302504,Manacapuru,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1302504,Manacapuru,6,Infraestrutura,,50.78,,,276
municipio,1302504,Manacapuru,9,Transparência e Participação,,44.44,,,256
municipio,1302603,Manaus,1,Governança do Governo Digital,,100.0,,,1
municipio,1302603,Manaus,2,Qualidade dos Serviços Digitais,,89.33,,,27
municipio,1302603,Manaus,3,Identificação Única,,100.0,,,1
municipio,1302603,Manaus,4,Segurança e LGPD,,100.0,,,1
municipio,1302603,Manaus,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1302603,Manaus,6,Infraestrutura,,97.12,,,20
municipio,1302603,Manaus,9,Transparência e Participação,,88.89,,,3
municipio,1400100,Boa Vista,1,Governança do Governo Digital,,100.0,,,1
municipio,1400100,Boa Vista,2,Qualidade dos Serviços Digitais,,83.33,,,61
municipio,1400100,Boa Vista,3,Identificação Única,,100.0,,,1
municipio,1400100,Boa Vista,4,Segurança e LGPD,,40.0,,,142
municipio,1400100,Boa Vista,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1400100,Boa Vista,6,Infraestrutura,,46.16,,,299
municipio,1400100,Boa Vista,9,Transparência e Participação,,66.67,,,82
municipio,1500107,Abaetetuba,1,Governança do Governo Digital,,100.0,,,1
municipio,1500107,Abaetetuba,2,Qualidade dos Serviços Digitais,,53.33,,,299
municipio,1500107,Abaetetuba,3,Identificação Única,,0.0,,,260
municipio,1500107,Abaetetuba,4,Segurança e LGPD,,20.0,,,190
municipio,1500107,Abaetetuba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1500107,Abaetetuba,6,Infraestrutura,,31.87,,,311
municipio,1500107,Abaetetuba,9,Transparência e Participação,,44.44,,,256
municipio,1500602,Altamira,1,Governança do Governo Digital,,100.0,,,1
municipio,1500602,Altamira,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,1500602,Altamira,3,Identificação Única,,100.0,,,1
municipio,1500602,Altamira,4,Segurança e LGPD,,40.0,,,142
municipio,1500602,Altamira,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1500602,Altamira,6,Infraestrutura,,31.86,,,312
municipio,1500602,Altamira,9,Transparência e Participação,,66.67,,,82
municipio,1500800,Ananindeua,1,Governança do Governo Digital,,100.0,,,1
municipio,1500800,Ananindeua,2,Qualidade dos Serviços Digitais,,84.67,,,53
municipio,1500800,Ananindeua,3,Identificação Única,,100.0,,,1
municipio,1500800,Ananindeua,4,Segurança e LGPD,,0.0,,,257
municipio,1500800,Ananindeua,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1500800,Ananindeua,6,Infraestrutura,,65.08,,,211
municipio,1500800,Ananindeua,9,Transparência e Participação,,66.67,,,82
municipio,1501303,Barcarena,1,Governança do Governo Digital,,100.0,,,1
municipio,1501303,Barcarena,2,Qualidade dos Serviços Digitais,,66.0,,,226
municipio,1501303,Barcarena,3,Identificação Única,,100.0,,,1
municipio,1501303,Barcarena,4,Segurança e LGPD,,0.0,,,257
municipio,1501303,Barcarena,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1501303,Barcarena,6,Infraestrutura,,55.03,,,270
municipio,1501303,Barcarena,9,Transparência e Participação,,44.44,,,256
municipio,1501402,Belém,1,Governança do Governo Digital,,100.0,,,1
municipio,1501402,Belém,2,Qualidade dos Serviços Digitais,,75.33,,,147
municipio,1501402,Belém,3,Identificação Única,,100.0,,,1
municipio,1501402,Belém,4,Segurança e LGPD,,0.0,,,257
municipio,1501402,Belém,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1501402,Belém,6,Infraestrutura,,75.98,,,133
municipio,1501402,Belém,9,Transparência e Participação,,55.56,,,168
municipio,1501709,Bragança,1,Governança do Governo Digital,,100.0,,,1
municipio,1501709,Bragança,2,Qualidade dos Serviços Digitais,,48.0,,,307
municipio,1501709,Bragança,3,Identificação Única,,100.0,,,1
municipio,1501709,Bragança,4,Segurança e LGPD,,20.0,,,190
municipio,1501709,Bragança,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1501709,Bragança,6,Infraestrutura,,23.47,,,317
municipio,1501709,Bragança,9,Transparência e Participação,,55.56,,,168
municipio,1501808,Breves,1,Governança do Governo Digital,,0.0,,,312
municipio,1501808,Breves,2,Qualidade dos Serviços Digitais,,33.33,,,314
municipio,1501808,Breves,3,Identificação Única,,0.0,,,260
municipio,1501808,Breves,4,Segurança e LGPD,,0.0,,,257
municipio,1501808,Breves,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1501808,Breves,6,Infraestrutura,,38.15,,,306
municipio,1501808,Breves,9,Transparência e Participação,,55.56,,,168
municipio,1502103,Cametá,1,Governança do Governo Digital,,100.0,,,1
municipio,1502103,Cametá,2,Qualidade dos Serviços Digitais,,52.67,,,303
municipio,1502103,Cametá,3,Identificação Única,,0.0,,,260
municipio,1502103,Cametá,4,Segurança e LGPD,,0.0,,,257
municipio,1502103,Cametá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1502103,Cametá,6,Infraestrutura,,30.49,,,313
municipio,1502103,Cametá,9,Transparência e Participação,,33.33,,,301
municipio,1502400,Castanhal,1,Governança do Governo Digital,,100.0,,,1
municipio,1502400,Castanhal,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,1502400,Castanhal,3,Identificação Única,,100.0,,,1
municipio,1502400,Castanhal,4,Segurança e LGPD,,20.0,,,190
municipio,1502400,Castanhal,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1502400,Castanhal,6,Infraestrutura,,55.76,,,260
municipio,1502400,Castanhal,9,Transparência e Participação,,44.44,,,256
municipio,1503606,Itaituba,1,Governança do Governo Digital,,100.0,,,1
municipio,1503606,Itaituba,2,Qualidade dos Serviços Digitais,,68.67,,,206
municipio,1503606,Itaituba,3,Identificação Única,,100.0,,,1
municipio,1503606,Itaituba,4,Segurança e LGPD,,80.0,,,31
municipio,1503606,Itaituba,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1503606,Itaituba,6,Infraestrutura,,32.6,,,310
municipio,1503606,Itaituba,9,Transparência e Participação,,66.67,,,82
municipio,1504208,Marabá,1,Governança do Governo Digital,,100.0,,,1
municipio,1504208,Marabá,2,Qualidade dos Serviços Digitais,,58.0,,,282
municipio,1504208,Marabá,3,Identificação Única,,0.0,,,260
municipio,1504208,Marabá,4,Segurança e LGPD,,60.0,,,85
municipio,1504208,Marabá,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1504208,Marabá,6,Infraestrutura,,25.62,,,316
municipio,1504208,Marabá,9,Transparência e Participação,,55.56,,,168
municipio,1504422,Marituba,1,Governança do Governo Digital,,0.0,,,312
municipio,1504422,Marituba,2,Qualidade dos Serviços Digitais,,76.0,,,141
municipio,1504422,Marituba,3,Identificação Única,,100.0,,,1
municipio,1504422,Marituba,4,Segurança e LGPD,,20.0,,,190
municipio,1504422,Marituba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1504422,Marituba,6,Infraestrutura,,54.96,,,271
municipio,1504422,Marituba,9,Transparência e Participação,,33.33,,,301
municipio,1505502,Paragominas,1,Governança do Governo Digital,,100.0,,,1
municipio,1505502,Paragominas,2,Qualidade dos Serviços Digitais,,80.0,,,100
municipio,1505502,Paragominas,3,Identificação Única,,100.0,,,1
municipio,1505502,Paragominas,4,Segurança e LGPD,,20.0,,,190
municipio,1505502,Paragominas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1505502,Paragominas,6,Infraestrutura,,64.06,,,217
municipio,1505502,Paragominas,9,Transparência e Participação,,66.67,,,82
municipio,1505536,Parauapebas,1,Governança do Governo Digital,,100.0,,,1
municipio,1505536,Parauapebas,2,Qualidade dos Serviços Digitais,,70.67,,,192
municipio,1505536,Parauapebas,3,Identificação Única,,0.0,,,260
municipio,1505536,Parauapebas,4,Segurança e LGPD,,0.0,,,257
municipio,1505536,Parauapebas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1505536,Parauapebas,6,Infraestrutura,,76.57,,,124
municipio,1505536,Parauapebas,9,Transparência e Participação,,66.67,,,82
municipio,1506807,Santarém,1,Governança do Governo Digital,,100.0,,,1
municipio,1506807,Santarém,2,Qualidade dos Serviços Digitais,,85.33,,,43
municipio,1506807,Santarém,3,Identificação Única,,100.0,,,1
municipio,1506807,Santarém,4,Segurança e LGPD,,80.0,,,31
municipio,1506807,Santarém,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1506807,Santarém,6,Infraestrutura,,62.51,,,218
municipio,1506807,Santarém,9,Transparência e Participação,,77.78,,,23
municipio,1600303,Macapá,1,Governança do Governo Digital,,100.0,,,1
municipio,1600303,Macapá,2,Qualidade dos Serviços Digitais,,93.33,,,12
municipio,1600303,Macapá,3,Identificação Única,,100.0,,,1
municipio,1600303,Macapá,4,Segurança e LGPD,,60.0,,,85
municipio,1600303,Macapá,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1600303,Macapá,6,Infraestrutura,,74.72,,,139
municipio,1600303,Macapá,9,Transparência e Participação,,77.78,,,23
municipio,1600600,Santana,1,Governança do Governo Digital,,100.0,,,1
municipio,1600600,Santana,2,Qualidade dos Serviços Digitais,,86.67,,,37
municipio,1600600,Santana,3,Identificação Única,,100.0,,,1
municipio,1600600,Santana,4,Segurança e LGPD,,60.0,,,85
municipio,1600600,Santana,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1600600,Santana,6,Infraestrutura,,55.32,,,265
municipio,1600600,Santana,9,Transparência e Participação,,66.67,,,82
municipio,1702109,Araguaína,1,Governança do Governo Digital,,100.0,,,1
municipio,1702109,Araguaína,2,Qualidade dos Serviços Digitais,,90.0,,,22
municipio,1702109,Araguaína,3,Identificação Única,,100.0,,,1
municipio,1702109,Araguaína,4,Segurança e LGPD,,20.0,,,190
municipio,1702109,Araguaína,5,Dados e Interoperabilidade,,100.0,,,1
municipio,1702109,Araguaína,6,Infraestrutura,,57.62,,,225
municipio,1702109,Araguaína,9,Transparência e Participação,,55.56,,,168
municipio,1721000,Palmas,1,Governança do Governo Digital,,100.0,,,1
municipio,1721000,Palmas,2,Qualidade dos Serviços Digitais,,57.33,,,283
municipio,1721000,Palmas,3,Identificação Única,,100.0,,,1
municipio,1721000,Palmas,4,Segurança e LGPD,,40.0,,,142
municipio,1721000,Palmas,5,Dados e Interoperabilidade,,0.0,,,139
municipio,1721000,Palmas,6,Infraestrutura,,46.85,,,294
municipio,1721000,Palmas,9,Transparência e Participação,,77.78,,,23
municipio,2100055,Açailândia,1,Governança do Governo Digital,,100.0,,,1
municipio,2100055,Açailândia,2,Qualidade dos Serviços Digitais,,67.33,,,214
municipio,2100055,Açailândia,3,Identificação Única,,100.0,,,1
municipio,2100055,Açailândia,4,Segurança e LGPD,,80.0,,,31
municipio,2100055,Açailândia,5,Dados e Interoperabilidade,,100.0,,,1
municipio,2100055,Açailândia,6,Infraestrutura,,55.25,,,267
municipio,2100055,Açailândia,9,Transparência e Participação,,55.56,,,168
municipio,2101202,Bacabal,1,Governança do Governo Digital,,100.0,,,1
municipio,2101202,Bacabal,2,Qualidade dos Serviços Digitais,,50.0,,,306
municipio,2101202,Bacabal,3,Identificação Única,,0.0,,,260
municipio,2101202,Bacabal,4,Segurança e LGPD,,40.0,,,142
municipio,2101202,Bacabal,5,Dados e Interoperabilidade,,0.0,,,139
municipio,2101202,Bacabal,6,Infraestrutura,,44.83,,,304
municipio,2101202,Bacabal,9,Transparência e Participação,,44.44,,,256
municipio,2101400,Balsas,1,Governança do Governo Digital,,100.0,,,1
municipio,2101400,Balsas,2,Qualidade dos Serviços Digitais,,62.67,,,253
municipio,2101400,Balsas,3,Identificação Única,,100.0,,,1
municipio,2101400,Balsas,4,Segurança e LGPD,,20.0,,,190
municipio,2101400,Balsas,5,Dados e Interoperabilidade,,0.0,,,139
municipio,2101400,Balsas,6,Infraestrutura,,55.09,,,269
municipio,2101400,Balsas,9,Transparência e Participação,,77.78,,,23
municipio,2103000,Caxias,1,Governança do Governo Digital,,100.0,,,1
municipio,2103000,Caxias,2,Qualidade dos Serviços Digitais,,47.33,,,308
municipio,2103000,Caxias,3,Identificação Única,,0.0,,,260
municipio,2103000,Caxias,4,Segurança e LGPD,,20.0,,,190
municipio,2103000,Caxias,5,Dados e Interoperabilidade,,0.0,,,139
municipio,2103000,Caxias,6,Infraestrutura,,52.3,,,275
municipio,2103000,Caxias,9,Transparência e Participação,,44.44,,,256
municipio,2103307,Codó,1,Governança do Governo Digital,,100.0,,,1
municipio,2103307,Codó,2,Qualidade dos Serviços Digitais,,31.33,,,315
municipio,2103307,Codó,3,Identificação Única,,0.0,,,260
